"";"PC1";"PC3";"PC2"
"255";0,807022980421116;1,09806492328054;0,676853773304767
"256";NA;NA;NA
"257";NA;NA;NA
"258";-2,31364978886223;-2,52794906697638;-1,53170228024942
"259";0,656354387913499;1,10408083703873;-0,239558122007176
"260";NA;NA;NA
"261";NA;NA;NA
"262";-0,334959586959884;-0,195456384337328;-0,633322912826328
"263";1,29006711115601;1,05743710382446;1,26821593599369
"264";NA;NA;NA
"265";NA;NA;NA
"266";1,24616620781364;-1,03925599622375;0,609851398996169
"267";-0,793830710725088;-1,23675327131726;0,0192666024356863
"268";-0,0620031242049966;0,822553525521065;0,680435364866763
"269";NA;NA;NA
"270";NA;NA;NA
"271";NA;NA;NA
"272";NA;NA;NA
"273";NA;NA;NA
"274";NA;NA;NA
"275";NA;NA;NA
"276";-2,29906880925284;-3,01550430634424;-1,34493350729722
"277";0,00208142740257565;-0,667798151438065;0,723321269351578
"278";0,126575167907843;0,156256114703317;0,688702973874597
"279";NA;NA;NA
"280";NA;NA;NA
"281";NA;NA;NA
"282";0,73005073450413;0,655965735464402;1,02300125904738
"283";-1,67859374087616;-0,866776862146953;-1,90568642276425
"284";NA;NA;NA
"285";NA;NA;NA
"286";-0,00998412220346265;-0,798322415454173;-0,347823762447296
"287";-2,05190073368117;-1,13886263374972;-0,97237746589558
"288";NA;NA;NA
"289";1,35183134767965;0,716485297822872;0,849300123389124
"290";NA;NA;NA
"291";NA;NA;NA
"292";0,198835417121933;-0,597909642204093;-0,570555699006503
"293";NA;NA;NA
"294";-2,30659350860048;-2,39437195014129;-2,56918810864561
"295";0,900252006482861;0,940668733784253;1,2165457042043
"296";1,34784879862379;0,997890767023426;0,516495085612146
"297";1,29006711115601;1,05743710382446;1,26821593599369
"298";NA;NA;NA
"299";NA;NA;NA
"300";NA;NA;NA
"301";-0,426761884035825;-0,324360356997071;-1,33542060527798
"302";1,29006711115601;1,05743710382446;1,26821593599369
"303";NA;NA;NA
"304";NA;NA;NA
"305";-1,1314016709881;-0,308966375969178;-0,816385974001787
"306";NA;NA;NA
"307";NA;NA;NA
"308";0,24539017427259;-1,02146221322846;0,942036467669933
"309";0,433869760269258;0,24678035600368;0,503421093788062
"310";0,407273670933037;0,508538221922413;0,287560852450766
"311";NA;NA;NA
"312";-1,6269812670866;-0,92405474369836;-0,994695572420426
"313";NA;NA;NA
"314";0,126229467629184;-1,47691023733217;0,198794833416191
"315";NA;NA;NA
"316";NA;NA;NA
"317";0,89513699223635;0,918425244536266;0,326573039755642
"318";NA;NA;NA
"319";NA;NA;NA
"320";NA;NA;NA
"321";NA;NA;NA
